,index,tweetUrl,renderedContent,userId,source,media,username,displayname,rawDescription,verified,followersCount,location,protected,profileUrl,eng,stance
209,2335,https://twitter.com/sajijacob123/status/1354093665312886784,#FarmersProtest Are these people all farmers ? I cant believe it. A farmer can not do this to India. Its probably a group of miscreants in the fake identity of farmers. I also come from farmer family- I cant ever do this for anything !! STOP VIOLENCES. INDIA FIRST,75622763,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,sajijacob123,Saji Kalappura,"One who closely observes everything around, holds definite view on social issues and passionate to make social change. Views are personal; Retweet not endorsing",FALSE,236,INDIA,FALSE,https://twitter.com/sajijacob123,1,neutral
210,5936,https://twitter.com/saif_jafri_/status/1353990412604563458,"BREAKING

At ITO, a person named Navneet has died after being shot.

The anger of the farmers is increasing.

Govt should repeal the laws. 
No postpone, no change just repeal 

#HistoricTractorMarch
#KisanTractorRally
#kisanandolan 
#FarmersProtest https://t.co/9D4t04BQqL",2297336965,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EspXGoCUwAcidGX?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EspXGoCUwAcidGX?format=jpg&name=large', 'type': 'photo'}]",saif_jafri_,Saif Jafri,"Software Engineer |
Co-founder @sknewsindia
F4F💯",FALSE,614,"Kanpur, Uttar Pradesh",FALSE,https://twitter.com/saif_jafri_,1,for
211,2110,https://twitter.com/ukdas2011/status/1354101307510906881,"@MukeshSharmaMLA #FarmersProtest 
Most of the farmers unions have condemned the violence. 
Did Modi ever condemned any violence or even mob lynching sponsored by BJP/RSS/Ram Sena/Bajrang dal etc.",358224958,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,ukdas2011,U K Das,,FALSE,97,"Asansol, India",FALSE,https://twitter.com/ukdas2011,1,for
212,2827,https://twitter.com/VA_PointOfView/status/1354078049826910212,I have so much of respect for 🙏🏻 Sikh Guru’s Blessed to have born in such country .. all the Sikh Guru preaching and Symbols are priceless .. unfortunately some people desecrated them by missing them for their political purpose #FarmersProtest,70118916,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,VA_PointOfView,point of view,Lokah Samastah Sukhino Bhavantu,FALSE,42,,FALSE,https://twitter.com/VA_PointOfView,1,for
213,7070,https://twitter.com/himanshu0070070/status/1353973117077618689,"@Babu_Bhaiyaa I #Condemn #FarmersProstests #FarmersProtest which promised #Silent #March in #Delhi but are disobeying their own words and #Democracy which they themselves are using as #Sheild #Shelter to defend their #Right to live #Free

But limits crossed
Time to #Condemn #FakeFarmersProtest",3489436752,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,himanshu0070070,Himanshu N Kanani,,FALSE,1035,,FALSE,https://twitter.com/himanshu0070070,1,against
214,6644,https://twitter.com/vikramroy87/status/1353995063043395585,@IndiaToday @Ankit_Tyagi01 These are hired mobs not farmers like us. Shameful #FarmersProtest in New Delhi on Republic Day. #Indianfarmers are not with Punjab mobs.,58457070,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,vikramroy87,Vikram Roy,"Journalist, Influencer (Blog Writer)",FALSE,289,India,FALSE,https://twitter.com/vikramroy87,1,for
215,7443,https://twitter.com/deerashore/status/1353872675416977409,Many women have single-handedly taken on d job of tending to d wheat n fodder crops dat have been sown. bcoz of d silent hard work of women back home dat so many men r able 2 protest; @PMOIndia ur mum/wife should know how tat goes #FarmersProtest #IStandWithFarmers #TractorRally,74796951,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,deerashore,Deepa,no good thing can be done without obstruction and it is those who persevere till the end that succeed,FALSE,44,Jersey,FALSE,https://twitter.com/deerashore,1,for
216,3918,https://twitter.com/RajanThakurHere/status/1354052672375013376,"Epic🤣🤣🤣 This is what the liberals were creating hype about, in the garb of #FarmersProtest They stand exposed #TheyAreNotFarmers #NotMyFarmers #NotMyKisan #NoRepealNoGharWapsi twitter.com/AmanChopra_/st…",319726343,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,RajanThakurHere,Rajan Thakur,Never Settle.. ;),FALSE,16,India,FALSE,https://twitter.com/RajanThakurHere,1,against
217,493,https://twitter.com/JagmeetButtar/status/1354173363703308289,"‘Je Zulam Karna Paap Hai, Ta Zulam Sehna Vi Paap Hai ""

""If it is a sin to commit wrong, then it is a sin to put up with wrong.’ 

#GodiMediaStopMisleading #GodiMedia #FarmersProtest #fightforrights #Farmers #BJPdestroysDemocracy https://t.co/68ZGHzjUD8",165246460,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'previewUrl': 'https://pbs.twimg.com/media/Esr9dtvVoAA_gPI?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Esr9dtvVoAA_gPI?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/Esr9dtvUcAErZX4?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Esr9dtvUcAErZX4?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/Esr9dtvUcAApKq3?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Esr9dtvUcAApKq3?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/Esr9dtxUwAAEsbg?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Esr9dtxUwAAEsbg?format=jpg&name=large', 'type': 'photo'}]",JagmeetButtar,ਜਗਮੀਤ ਸਿੰਘ ਬੁੱਟਰ,ਕਿਸਾਨ ਮਜ਼ਦੂਰ ਏਕਤਾ ਜ਼ਿੰਦਾਬਾਦ #ਪੰਜਾਬੀਅਤ #ਕਿਸਾਨ kisan mazdoor ekta zindabaad #WeUnitedForFarmers,FALSE,384,New Zealand,FALSE,https://twitter.com/JagmeetButtar,1,for
218,5276,https://twitter.com/MadinaEsani/status/1354008002571993088,"@AFreeMa08848726 @ZaidZamanHamid Khalistan zindabad...!
What eyes are seeing cannot be denied.
There is nothing left of this secular fascist indian state now. Despite being under the umbrella of its zionists handlers in Tel Aviv, the demise is but unstoppable.
#RSSRepublicDay 
#FarmersProtest",99151317,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,MadinaEsani,Zarah,,FALSE,898,"Isb,Pakistan",FALSE,https://twitter.com/MadinaEsani,1,for
219,4676,https://twitter.com/SimerjeetSingh/status/1354017360290537473,"#FarmersProtest - Don't add fuel to the fire! 
#JaiHind https://t.co/Ao1PsIaF24",63934920,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1354016938259746817/pu/img/h8udonMc4o6rGgkP.jpg', 'variants': [{'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1354016938259746817/pu/pl/UyKxwVI2wD5hDcW4.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354016938259746817/pu/vid/480x480/lv7xC6zrss2p6V7E.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354016938259746817/pu/vid/320x320/_omwxfGef9jjlMgI.mp4?tag=10', 'bitrate': 432000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354016938259746817/pu/vid/720x720/hDaU1kuDYbTUASse.mp4?tag=10', 'bitrate': 1280000}], 'duration': 56.333, 'type': 'video'}]",SimerjeetSingh,Simerjeet Singh,Inspirational Speaker | Growth Coach | Catalyst RTs not endorsements,FALSE,4879,Global Citizen,FALSE,https://twitter.com/SimerjeetSingh,1,neutral
220,4060,https://twitter.com/MemonSafir/status/1354018766724673536,"Its Shameful for Indian democracy
#FarmersProtest",3257885900,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,MemonSafir,Safeer Memon,Im proude to b Muslim / proude to be Sindhi: love pakarmy ispr❤  loathings are simple: crime cruelty social worker music soft cricket loudo 8ball,FALSE,294,"Naushahro Firoz, Pakistan",FALSE,https://twitter.com/MemonSafir,1,neutral
221,4186,https://twitter.com/aka19a/status/1354043838269161476,"#FarmersProtest Then I suggest @ChitleenKSethi - ur leaders shud accept their incompetence, apologize &amp; go to their homes  @arunbothra @Gurdeep15087618 
@neonaagesh @RajeAiyer @ImFalgunvyas @akshayapv
@sadharanhindu7 @IndiaFi75227536 @shiv_swayambhu  
@Gemphpnut @captpillay twitter.com/ChitleenKSethi…",227253836,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,aka19a,Akshai Aggarwal,"Prof emeritus; Retd Vice-Chancellor of Gujarat Tech Univ. Former Director, School  of Computer Science at Univ of Windsor,  Canada
RT IS NOT AN ENDORSEMENT.",FALSE,287,"Windsor, Ontario",FALSE,https://twitter.com/aka19a,1,
222,63,https://twitter.com/sbdanish/status/1354124305026568193,"@R1Ruhi May the forces kick people like Deep Sidhu out, who were aided by the RW ofcourse.

#FarmersProtestHijacked #Farmers #FarmersProtest #TractorsVsTraitors",51466521,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,sbdanish,Danish Shaik/Kumar/Smith/Singh/Meena/Patel/Khan,"An Analyst in the mortgage industry. Sounds boring, I know!

YouTube Account - https://t.co/OuOUGqgdTq",FALSE,498,What difference does it make?,FALSE,https://twitter.com/sbdanish,1,
223,3046,https://twitter.com/disha2791/status/1354073219460976640,"Samyukt Kisan Morcha calls off tractor parade with immediate effect, appeals participants to return to their respective protest sites. #FarmersProtest #Delhi #TractorRally #tractorParade",1430027102,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,disha2791,Disha Shah,Correspondent @ Mirror Now - Times Network. Always learning. Views expressed are personal.,FALSE,3258,Mumbai,FALSE,https://twitter.com/disha2791,1,neutral
224,1608,https://twitter.com/onil_almeida/status/1354119810737528838,We support #FarmersProtest @VVDCONGRESS @onil_almeida @RajeshSharmaINC @muzaffarhussain @BMSandeepAICC @bb_thorat @HKPatil1953 @INCMaharashtra @INCIndia twitter.com/VVDCONGRESS/st…,253297833,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,onil_almeida,ONIL ALMEIDA,"जिल्हाध्यक्ष वसई विरार जिल्हा कोग्रेस 
Ex.Chairman/ Director Bassein Catholic Bank.
Chairman NGO Better Living Society ,Helping Farmers in Vasai & Palghar  Dist",FALSE,65,"vasai,Palghar, India",FALSE,https://twitter.com/onil_almeida,1,for
225,5440,https://twitter.com/Jass03Jk/status/1354019137366806528,"@Apsara90597231 @MihirkJha @rahulroushan Daffa ho BC .... you haven’t previously either.... you r just waiting for this moment to write these kind of comments.
No need of your respect #isupportindianfarmers #FarmersProtest #fuddusarkar",2345260866,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,Jass03Jk,jass deol,My simple attitude:) I'm not single and I'm not committed.. I'm simply on reserve for d one who deserves..!,FALSE,4,morinda,FALSE,https://twitter.com/Jass03Jk,1,for
226,3922,https://twitter.com/KDTamaskar/status/1354052477851639812,"This act won't be tolerated.. This man has thrown our National flag...  Shame

#JaiHind
#FarmersProtest 

@TajinderBagga @theskindoctor13 @ShefVaidya @ARanganathan72 @Atheist_Krishna @HMOIndia @PMOIndia twitter.com/CheTak__/statu…",193615032,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,KDTamaskar,Kishor Tamaskar,"A Human who can reconcile millions.
Supporter of positive and constructive actions.
राष्ट्रहीत सर्वोपरी 🇮🇳",FALSE,54,"Maharashtra, India",FALSE,https://twitter.com/KDTamaskar,1,for
227,3317,https://twitter.com/Abu_Sami68/status/1354068271042088961,"Republic of #india is at war with its #farmers. Dalits. #Christians. #Muslims. Minoriries. 

#RepublicDay #RepublicDay2021 #RepublicDayIndia 
#FarmersProtest #FarmersDemandJustice",469361942,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Abu_Sami68,Shams......... شمس,"However long the night,Dawn will break.",FALSE,339,"Konya, Türkiye, ",FALSE,https://twitter.com/Abu_Sami68,1,for
228,2163,https://twitter.com/sriazulhaq/status/1354101515884113920,"first time Saw in reality , How Fort had been conquered . Well Done Sikh #FarmersProtest #FarmersProtestHijacked  #Khalistan #Khalistanis @OfficialDGISPR @peaceforchange @majorgauravarya https://t.co/3mpLGUmIhp",55509150,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1354099010060083200/pu/img/rGnEe53O_BKh_SMi.jpg', 'variants': [{'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1354099010060083200/pu/pl/2AmALEAN4Rl7vXP4.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354099010060083200/pu/vid/320x580/4OdTltPNW_4nUm6u.mp4?tag=10', 'bitrate': 632000}], 'duration': 96.264, 'type': 'video'}]",sriazulhaq,Sardar Riaz ul haq (PTI),"#DisabledPersons  #Minoritiesrights #Politicalworker #Socialworker #Journalist #Writer #PTI #Agriculturist
#Philosophy #Psychologist",FALSE,4329,Gujranwala Pakistan,FALSE,https://twitter.com/sriazulhaq,1,for
229,252,https://twitter.com/vikas_thapar/status/1354206292072566784,"@shapai007 @Reuters So many have been identified first being #ArnabGate celebrating Pulwama and death of soldiers for his TRP. Illegally using FTA and denting prasar bharti’s revenue.  Pragya Thakur, celebrating martyrdom of Hemant Karkare Ji. Let’s start with that. #FarmersProtest",2558582096,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,vikas_thapar,vikas thapar,,FALSE,17,,FALSE,https://twitter.com/vikas_thapar,1,
230,6652,https://twitter.com/irfhabib/status/1353994917979123712,I hope sanity prevails soon and the farmers and their leaders end their Republic Day rally after making their point. I think plan was show of strength which they have achieved. Any deterioration in law and order will harm the larger cause. #FarmersProtest,94022742,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,irfhabib,S lrfan Habib,Historian of science and modern political history based in New Delhi. Don’t confuse me with Prof Irfan Habib of Mughal history at AMU.,TRUE,89631,New Delhi,FALSE,https://twitter.com/irfhabib,1,neutral
231,389,https://twitter.com/mani262002/status/1354182589301420032,"#StandWithFarmers 
#FarmersProtest 
#FarmersProtests
#BJPdestroysDemocracy  

All this happened because of the black laws. We don't need such laws that are dividing the Nation !! Everybody was living a peaceful life before that. twitter.com/SanwarSpeaks/s…",2350985978,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,mani262002,Jai Jawan Jai Kisan 🙏,SupportFarmers,FALSE,61,,FALSE,https://twitter.com/mani262002,1,for
232,4135,https://twitter.com/satyajeettambe/status/1354046086722310144,"Who is responsible for failed law and order situation ? 

Or is it part of a larger conspiracy to divide this country even more ? 

#FarmersProtest #HomeMinisterMustResign https://t.co/I1ZE1Q9xzs",109332553,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1354045917561815052/pu/img/Xovb8hO-fIXbYtmB.jpg', 'variants': [{'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1354045917561815052/pu/pl/RWxAg7LPzzvuPoQ_.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354045917561815052/pu/vid/640x288/Ijkb6IEGLZAX6kNO.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354045917561815052/pu/vid/600x270/fhnoyIJ872rFpwJx.mp4?tag=10', 'bitrate': 256000}], 'duration': 36.222, 'type': 'video'}]",satyajeettambe,Satyajeet Tambe,"President, Maharashtra State Youth Congress. Urban Development | International Politics | Youth Empowerment. Attended @Kennedy_School",TRUE,96531,"Maharashtra, India",FALSE,https://twitter.com/satyajeettambe,1,neutral
233,6851,https://twitter.com/ravi_chandr/status/1353991014927671296,"🇮🇳🇮🇳🇮🇳
National Flag need to hoisted, no one had damn right to hoist any religious flags 😕

Politics being played hard at national capital,not sure about govt/police/intelligence preparations to avoid this !!! 😐

Unpleasant scenes at Red fort #RepublicDay #FarmersProtest",230719997,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,ravi_chandr,Ravi Chandra,Hello .... this is Ravi Chandra..,FALSE,25,,FALSE,https://twitter.com/ravi_chandr,1,against
234,1478,https://twitter.com/mackem_1/status/1354124508903444480,Truly awful #FARMERSPROTEST #NOFARMERSNOFOOD twitter.com/RaviSinghKA/st…,295262297,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,mackem_1,Humraj Singh Narang,,FALSE,109,Sunderland/London,FALSE,https://twitter.com/mackem_1,1,for
